λ,σ_1,σ_2,σ_3,σ_4,σ_5,σ_6,σ_7,σ_8,σ_11,σ_12,σ_13,σ_14,σ_17,σ_15,σ_16,σ_18,σ_19,σ_20,σ_21,σ_22,σ_23,σ_24,σ_31,σ_32,σ_33,σ_34,σ_35,σ_41,σ_51,σ_52,σ_53,σ_54,σ_55,σ_56
325.303,1.2887870376084643e-20,1.2887870376084643e-20,1.822466145699923e-21,2.906647853509733e-19,1.0000002399439928e-30,1.0000002399439928e-30,4.04062231580325e-20,9.188880331686213e-23,1.9920769669502132e-20,1.9920769669502132e-20,1.055279425963086e-20,1.05669034182443e-20,1.674147101056095e-20,1.5390385800834098e-20,1.5390385800834098e-20,2.4029002377634722e-21,2.4029002377634722e-21,2.4029002377634722e-21,1.5493017370096337e-21,1.7734000577300752e-21,6.537460612860253e-20,6.537460612860253e-20,1.6839540018661197e-20,1.6839540018661197e-20,1.6839540018661197e-20,4.636799287613454e-21,1.889681910725582e-21,1.0846624691352667e-21,1.4988900868291125e-22,2.672100169590866e-22,4.264182765364959e-22,4.436816333903381e-22,1.5303193449696975e-21,6.645612014200199e-21
325.569,1.240561281980378e-20,1.240561281980378e-20,1.7968682597106538e-21,2.924312405570012e-19,1.0000002067984635e-30,1.0000002067984635e-30,4.073180824708681e-20,8.844566102668078e-23,4.6394368470046335e-20,4.6394368470046335e-20,1.0413780412559513e-20,1.0243162220314496e-20,1.634104723097552e-20,1.5024626765300612e-20,1.5024626765300612e-20,4.437899869976121e-21,4.437899869976121e-21,4.437899869976121e-21,1.4635334872083815e-21,1.6876652017136679e-21,6.553028157052541e-20,6.553028157052541e-20,1.6967282872342798e-20,1.6967282872342798e-20,1.6967282872342798e-20,4.5119844459151696e-21,1.8580304522989327e-21,1.069409151452358e-21,1.4343956058226695e-22,2.5661302020789918e-22,4.1284012748460934e-22,4.273262944407386e-22,1.4826725729990477e-21,6.46787387807068e-21
325.835,1.1940173292114071e-20,1.1940173292114071e-20,1.7716749076190302e-21,2.941864673959704e-19,1.0000001781923116e-30,1.0000001781923116e-30,4.142633341814377e-20,8.51371850936922e-23,7.933191851581929e-20,7.933191851581929e-20,1.018582941128653e-20,9.927754498946423e-21,1.5906349305954765e-20,1.465217679474597e-20,1.465217679474597e-20,7.78997195264739e-21,7.78997195264739e-21,7.78997195264739e-21,1.3820772155328467e-21,1.6066451198375708e-21,6.567211547579986e-20,6.567211547579986e-20,1.710726045652428e-20,1.710726045652428e-20,1.710726045652428e-20,4.397606037885593e-21,1.8274011304755824e-21,1.0543682501476345e-21,1.3723801805602734e-22,2.4637459323285477e-22,3.9965100125030095e-22,4.115266874947326e-22,1.4362249279191015e-21,6.294015688754698e-21
326.101,1.1491008975535523e-20,1.1491008975535523e-20,1.7468785936732887e-21,2.9593052739666054e-19,1.0000001535319237e-30,1.0000001535319237e-30,4.251242963030564e-20,8.19574583251357e-23,8.922602985098364e-20,8.922602985098364e-20,9.861664371452039e-21,9.620770807351993e-21,1.543824003209061e-20,1.4272752768624267e-20,1.4272752768624267e-20,1.2866386138128806e-20,1.2866386138128806e-20,1.2866386138128806e-20,1.3047925987723802e-21,1.529400903030722e-21,6.579883618568875e-20,6.579883618568875e-20,1.725272795678055e-20,1.725272795678055e-20,1.725272795678055e-20,4.293397652715782e-21,1.7979073982502952e-21,1.0395367731698849e-21,1.312765934146222e-22,2.3648567853753737e-22,3.8684087768855186e-22,3.962656834174246e-22,1.3909547863092768e-21,6.123991808256108e-21
326.367,1.1057594680895977e-20,1.1057594680895977e-20,1.7224719679099246e-21,2.976635432312281e-19,1.0000001323013278e-30,1.0000001323013278e-30,4.401142787259737e-20,7.890121024220209e-23,7.364358519536347e-20,7.364358519536347e-20,9.449416412413051e-21,9.322262821783513e-21,1.493927718251862e-20,1.388558451595673e-20,1.388558451595673e-20,1.9864996652543434e-20,1.9864996652543434e-20,1.9864996652543434e-20,1.2315301138216283e-21,1.4549922671067957e-21,6.591007107311559e-20,6.591007107311559e-20,1.739625108500854e-20,1.739625108500854e-20,1.739625108500854e-20,4.1990407932924466e-21,1.7696575984314e-21,1.0249117676197284e-21,1.2554806925201871e-22,2.269373224949795e-22,3.74399969639925e-22,3.8152656628149653e-22,1.3468407014498353e-21,5.957755466091645e-21
326.633,1.0639422154695014e-20,1.0639422154695014e-20,1.6984478347409703e-21,2.99385697742348e-19,1.0000001140527348e-30,1.0000001140527348e-30,4.594258875628898e-20,7.59648489688394e-23,5.4858670450137e-20,5.4858670450137e-20,8.971273959460237e-21,9.032243460814151e-21,1.441370474335669e-20,1.34894051949594e-20,1.34894051949594e-20,2.8583364651085357e-20,2.8583364651085357e-20,2.8583364651085357e-20,1.162133015385989e-21,1.38258898132912e-21,6.600551834805648e-20,6.600551834805648e-20,1.7529380631891235e-20,1.7529380631891235e-20,1.7529380631891235e-20,4.114172491437112e-21,1.742754021025335e-21,1.0104903189665648e-21,1.200449620889782e-22,2.177206775220971e-22,3.6231871885422733e-22,3.672930314167094e-22,1.3038614149671217e-21,5.7952588524626735e-21
326.899,1.0235999406982688e-20,1.0235999406982688e-20,1.6747991272038491e-21,3.010972331705716e-19,1.0000000983982128e-30,1.0000000983982128e-30,4.832144352745538e-20,7.314502043669448e-23,4.3133796386500444e-20,4.3133796386500444e-20,8.458882787834115e-21,8.75068728444167e-21,1.3867145210845624e-20,1.3082590293401191e-20,1.3082590293401191e-20,3.8343214039399105e-20,3.8343214039399105e-20,3.8343214039399105e-20,1.0964392681740979e-21,1.3115366851026898e-21,6.608404872499224e-20,6.608404872499224e-20,1.7643057791084928e-20,1.7643057791084928e-20,1.7643057791084928e-20,4.03839176623368e-21,1.717292158214353e-21,9.962695509128105e-22,1.1476008937578344e-22,2.088270047976993e-22,3.505877908597716e-22,3.5354918178231865e-22,1.2619958529026782e-21,5.636453190997935e-21
327.165,9.846850047046583e-21,9.846850047046583e-21,1.6515189380907226e-21,3.027984497188191e-19,1.0000000850024538e-30,1.0000000850024538e-30,5.115720135398059e-20,7.043546541430783e-23,3.604243543332782e-20,3.604243543332782e-20,7.947087424859314e-21,8.477531316590961e-21,1.3306353655176087e-20,1.2663448538100876e-20,1.2663448538100876e-20,4.811821937917464e-20,4.811821937917464e-20,4.811821937917464e-20,1.0342833880633783e-21,1.2414244018401922e-21,6.614560425633997e-20,6.614560425633997e-20,1.7727756727010633e-20,1.7727756727010633e-20,1.7727756727010633e-20,3.971265293841978e-21,1.6933603892123253e-21,9.822466249671869e-22,1.096864780167605e-22,2.0024767665351763e-22,3.3919807094131836e-22,3.4027952768137706e-22,1.2212231377340114e-21,5.481288821461216e-21
327.431,9.471512692938697e-21,9.471512692938697e-21,1.628600488583876e-21,3.0448970415777107e-19,1.0000000735764844e-30,1.0000000735764844e-30,5.444925847077531e-20,6.783335219370552e-23,2.799773255820046e-20,2.799773255820046e-20,7.468018863648343e-21,8.212676476177172e-21,1.2738790012476705e-20,1.2230634760725763e-20,1.2230634760725763e-20,5.683331337384233e-20,5.683331337384233e-20,5.683331337384233e-20,9.754981776311956e-22,1.172113969166429e-21,6.618989820845499e-20,6.618989820845499e-20,1.7774031750676196e-20,1.7774031750676196e-20,1.7774031750676196e-20,3.912330890322858e-21,1.6710394681847762e-21,9.684187399252336e-22,1.048171711896485e-22,1.9197417911031824e-22,3.2814065839709157e-22,3.274689789661231e-22,1.1815225753688303e-21,5.32971527193722e-21
327.697,9.109540373898837e-21,9.109540373898837e-21,1.6060371373757353e-21,3.0617140802838696e-19,1.0000000638721266e-30,1.0000000638721266e-30,5.818296764488609e-20,6.533413925153256e-23,1.7704466478835724e-20,1.7704466478835724e-20,7.047000630717624e-21,7.955989061136802e-21,1.2172146113261683e-20,1.1783623728954599e-20,1.1783623728954599e-20,6.368910270511622e-20,6.368910270511622e-20,6.368910270511622e-20,9.199163341899557e-22,1.1037426215798473e-21,6.621684271447556e-20,6.621684271447556e-20,1.7772979624272826e-20,1.7772979624272826e-20,1.7772979624272826e-20,3.861101361972381e-21,1.6504024955506045e-21,9.547831320243654e-22,1.0014545112182302e-22,1.8399811418436806e-22,3.1740686403028925e-22,3.1510284558622077e-22,1.142873676252987e-21,5.181681340781344e-21
327.963,8.760499998230111e-21,8.760499998230111e-21,1.5838223819299511e-21,3.0784402550103083e-19,1.0000000556772949e-30,1.0000000556772949e-30,6.232500302872014e-20,6.293335710869694e-23,9.6254354279715e-21,9.6254354279715e-21,6.700716925426752e-21,7.707302851592208e-21,1.1613946899776376e-20,1.1323159120679626e-20,1.1323159120679626e-20,6.835431945112514e-20,6.835431945112514e-20,6.835431945112514e-20,8.673719136988089e-22,1.0366929412163158e-21,6.622630930481576e-20,6.622630930481576e-20,1.7716943180139668e-20,1.7716943180139668e-20,1.7716943180139668e-20,3.817065754021018e-21,1.6315148266217366e-21,9.413370738665099e-22,9.566464337524496e-23,1.7631120240544341e-22,3.0698820356265285e-22,3.031668301609362e-22,1.1052561451910275e-21,5.037135163537009e-21
328.229,8.423971814271184e-21,8.423971814271184e-21,1.5619498420777022e-21,3.0950807126637226e-19,1.0000000488118888e-30,1.0000000488118888e-30,6.681886191458213e-20,6.062773856830241e-23,6.003821069219999e-21,6.003821069219999e-21,6.437188900266854e-21,7.466421310076766e-21,1.1071178029848567e-20,1.0851582946510037e-20,1.0851582946510037e-20,7.096426071332416e-20,7.096426071332416e-20,7.096426071332416e-20,8.177016512455984e-22,9.715266658356135e-22,6.621802649542306e-20,6.621802649542306e-20,1.7599534641404703e-20,1.7599534641404703e-20,1.7599534641404703e-20,3.7796912141933404e-21,1.6144343539677722e-21,9.28077874698064e-22,9.136829548335359e-23,1.689052850766251e-22,2.9687639494099087e-22,2.9164702561726017e-22,1.0686498837941886e-21,4.896024292957953e-21
328.495,8.099548929774203e-21,8.099548929774203e-21,1.5404132706002588e-21,3.111641079737332e-19,1.000000043124325e-30,1.000000043124325e-30,7.158125891806712e-20,5.841497798837515e-23,5.969089998643968e-21,5.969089998643968e-21,6.256694906301744e-21,7.233120106946202e-21,1.0549914306823474e-20,1.0372962654453728e-20,1.0372962654453728e-20,7.197524382089596e-20,7.197524382089596e-20,7.197524382089596e-20,7.707461244424136e-22,9.088992475238947e-22,6.619276062645854e-20,6.619276062645854e-20,1.7416491154966666e-20,1.7416491154966666e-20,1.7416491154966666e-20,3.74842423143421e-21,1.599211604201665e-21,9.150028796131566e-22,8.725006723652366e-23,1.6177232653872647e-22,2.8706335295257016e-22,2.8052990810535695e-22,1.033034996869519e-21,4.75829576312192e-21
328.761,7.78683684251727e-21,7.78683684251727e-21,1.5192065502913309e-21,3.1281274353550633e-19,1.0000000384885676e-30,1.0000000384885676e-30,7.650031932449968e-20,5.628996017913635e-23,1.0238036499978775e-20,1.0238036499978775e-20,6.152850147814877e-21,7.007149767381569e-21,1.0055153424893613e-20,9.892966877311093e-21,9.892966877311093e-21,7.197527848449094e-20,7.197527848449094e-20,7.197527848449094e-20,7.263507667430349e-22,8.494729395220513e-22,6.615023666611316e-20,6.615023666611316e-20,1.7165609589538653e-20,1.7165609589538653e-20,1.7165609589538653e-20,3.722690514586254e-21,1.5858899341738415e-21,9.021094694916928e-22,8.330370000862761e-23,1.5490441627066723e-22,2.7754118591007516e-22,2.698023324391125e-22,9.98391792829303e-22,4.623896158034848e-21
329.026,7.486565246777561e-21,7.486565246777561e-21,1.498401589057753e-21,3.14448467550448e-19,1.000000034813863e-30,1.000000034813863e-30,8.141811046270737e-20,5.42572308427149e-23,2.2938743672642775e-20,2.2938743672642775e-20,6.113471668798458e-21,6.789048724012839e-21,9.592358698381511e-21,9.420254171472662e-21,9.420254171472662e-21,7.153237766131417e-20,7.153237766131417e-20,7.153237766131417e-20,6.845202174927939e-22,7.940430309939838e-22,6.609191821311875e-20,6.609191821311875e-20,1.6849221892932054e-20,1.6849221892932054e-20,1.6849221892932054e-20,3.701966182701288e-21,1.5745451577531697e-21,8.894425266705703e-22,7.953709797964989e-23,1.4831815085506217e-22,2.6833640277214783e-22,2.594897508735812e-22,9.648256838641478e-22,4.49325856549827e-21
329.292,7.196098049480209e-21,7.196098049480209e-21,1.4778355098697374e-21,3.1608431254406533e-19,1.0000000319908307e-30,1.0000000319908307e-30,8.620949227813761e-20,5.2299205414754975e-23,4.404423116721266e-20,4.404423116721266e-20,6.1208178267969386e-21,6.5768809267100455e-21,9.160558916770893e-21,8.958780211422302e-21,8.958780211422302e-21,7.109876713418985e-20,7.109876713418985e-20,7.109876713418985e-20,6.447967695944355e-22,7.426356090920802e-22,6.601729785777116e-20,6.601729785777116e-20,1.6467471517417113e-20,1.6467471517417113e-20,1.6467471517417113e-20,3.685484345844551e-21,1.565121852519221e-21,8.769039107114146e-22,7.591594237114194e-23,1.4195619221033058e-22,2.593720383067966e-22,2.495019668102129e-22,9.320641196358057e-22,4.365343097400905e-21
329.558,6.916229431080613e-21,6.916229431080613e-21,1.4575816703218632e-21,3.1771481933166327e-19,1.0000000299726215e-30,1.0000000299726215e-30,9.06780448697616e-20,5.041893482962579e-23,5.540549381127317e-20,5.540549381127317e-20,6.153071207270663e-21,6.371175570979025e-21,8.762857581281657e-21,8.517866997411982e-21,8.517866997411982e-21,7.099358080606793e-20,7.099358080606793e-20,7.099358080606793e-20,6.072072317099009e-22,6.957366175683507e-22,6.592727965967924e-20,6.592727965967924e-20,1.602743554406904e-20,1.602743554406904e-20,1.602743554406904e-20,3.6727022853364e-21,1.5576906624964643e-21,8.645392416865851e-22,7.244898378594193e-23,1.3583634940724869e-22,2.5067601672944065e-22,2.3986655205689915e-22,9.002164710334917e-22,4.240594480814483e-21
329.824,6.6466101672127694e-21,6.6466101672127694e-21,1.4376344193023947e-21,3.1934074640737933e-19,1.000000028715053e-30,1.000000028715053e-30,9.464262690966943e-20,4.8615502137868814e-23,4.753014017943148e-20,4.753014017943148e-20,6.18492741016138e-21,6.171612757537666e-21,8.39936744511911e-21,8.104339906550693e-21,8.104339906550693e-21,7.139957267356042e-20,7.139957267356042e-20,7.139957267356042e-20,5.716235228381948e-22,6.534211863990086e-22,6.582307110944727e-20,6.582307110944727e-20,1.5536677008232328e-20,1.5536677008232328e-20,1.5536677008232328e-20,3.662975073215278e-21,1.5522699520562986e-21,8.523460391965987e-22,6.913053677561946e-23,1.2995123154257998e-22,2.4224117638082467e-22,2.3057181837085797e-22,8.692638742396347e-22,4.118958154929544e-21
330.09,6.386901420041121e-21,6.386901420041121e-21,1.4179882321709772e-21,3.2096288136607523e-19,1.0000000281913748e-30,1.0000000281913748e-30,9.793297203256293e-20,4.68842318270466e-23,3.473428825145894e-20,3.473428825145894e-20,6.190331309427214e-21,5.977863075636206e-21,8.069214458336923e-21,7.723749801806466e-21,7.723749801806466e-21,7.238092889143761e-20,7.238092889143761e-20,7.238092889143761e-20,5.379252629877639e-22,6.155610480861769e-22,6.570536907045098e-20,6.570536907045098e-20,1.5004623455879378e-20,1.5004623455879378e-20,1.5004623455879378e-20,3.6556452278993184e-21,1.5488726883073675e-21,8.403218566962047e-22,6.595522678751503e-23,1.242935820061049e-22,0.0,2.2160642585327064e-22,8.391876779147259e-22,4.000379421882446e-21
330.356,6.136774389911981e-21,6.136774389911981e-21,1.3986376919863632e-21,3.2258203770535696e-19,1.0000000283917706e-30,1.0000000283917706e-30,1.0040468794939009e-19,4.52230829709813e-23,2.599911005705061e-20,2.599911005705061e-20,6.1460762974587066e-21,5.789590739371615e-21,7.770621602914201e-21,7.379959182375253e-21,7.379959182375253e-21,7.390031779325302e-20,7.390031779325302e-20,7.390031779325302e-20,5.059999389811907e-22,5.818556100795733e-22,6.557530509522301e-20,6.557530509522301e-20,1.4441765095032403e-20,1.4441765095032403e-20,1.4441765095032403e-20,3.650046922843557e-21,1.5475064696182022e-21,8.284642812998568e-22,6.291757525153057e-23,1.1885627995174857e-22,0.0,2.129593763255928e-22,8.099694417090508e-22,3.884803505058559e-21
330.622,5.8959100142240885e-21,5.8959100142240885e-21,1.379577491873704e-21,3.241990507338537e-19,1.0000000293232267e-30,1.0000000293232267e-30,1.0195290503490956e-19,4.3629224809011287e-23,2.0613159662740248e-20,2.0613159662740248e-20,6.035879380761165e-21,5.606457132829707e-21,7.501045920877107e-21,7.074913431316027e-21,7.074913431316027e-21,7.583285175760779e-20,7.583285175760779e-20,7.583285175760779e-20,4.7574295713605855e-22,5.51844061307514e-22,6.54335403817115e-20,6.54335403817115e-20,1.3859081109200258e-20,1.3859081109200258e-20,1.3859081109200258e-20,3.645510998360692e-21,1.5481738744656474e-21,8.1677093309667045e-22,6.001247194945826e-23,1.1363234150458775e-22,0.0,2.0462000795777193e-22,7.8159093847582e-22,3.772175603226246e-21
330.888,5.663998627247449e-21,5.663998627247449e-21,1.3608024249900654e-21,3.258147740022834e-19,1.000000031009695e-30,1.000000031009695e-30,1.0252246760860511e-19,4.2100304472343067e-23,1.5997694540053228e-20,1.5997694540053228e-20,5.853719896017153e-21,5.4281241286826104e-21,7.257361442088548e-21,6.808586363544489e-21,6.808586363544489e-21,7.797972518294107e-20,7.797972518294107e-20,7.797972518294107e-20,4.470575864633028e-22,5.249585443802754e-22,6.528180398054258e-20,6.528180398054258e-20,1.3267706994422908e-20,1.3267706994422908e-20,1.3267706994422908e-20,3.641371299384811e-21,1.5508724914085281e-21,8.0523946504979335e-22,5.723479391407205e-23,1.0861492096563553e-22,0.0,1.965779861633095e-22,7.540341567726032e-22,3.662440942695712e-21
331.153,5.441563185487588e-21,5.441563185487588e-21,1.3423764105049576e-21,3.274240026896205e-19,1.0000000334817871e-30,1.0000000334817871e-30,1.02116345970563e-19,4.0638804466118735e-23,1.1133912077930038e-20,1.1133912077930038e-20,5.606202406674286e-21,5.254903145904956e-21,7.036779280322117e-21,6.579867650322211e-21,6.579867650322211e-21,8.007937107150525e-20,8.007937107150525e-20,8.007937107150525e-20,4.199543958700672e-22,5.00629846250224e-22,6.512190764047016e-20,6.512190764047016e-20,1.2680202859207537e-20,1.2680202859207537e-20,1.2680202859207537e-20,3.6369893387918995e-21,1.5555735264704543e-21,7.939100180348162e-22,5.458945907210008e-23,1.0381505715044248e-22,0.0,1.8885192589045853e-22,7.273803920736731e-22,3.555941445690726e-21
331.419,5.2266341445451756e-21,5.2266341445451756e-21,1.324155405449083e-21,3.29039757567375e-19,1.0000000368179037e-30,1.0000000368179037e-30,1.0078488116359023e-19,3.923234699203739e-23,6.83794430659402e-21,6.83794430659402e-21,5.307178178489157e-21,5.08516089892638e-21,6.833740969085315e-21,6.3834560869401566e-21,6.3834560869401566e-21,8.186734752801112e-20,8.186734752801112e-20,8.186734752801112e-20,3.9414750346645737e-22,4.779752890718989e-22,6.495408577440591e-20,6.495408577440591e-20,1.2101594021562113e-20,1.2101594021562113e-20,1.2101594021562113e-20,3.6316967549833425e-21,1.562300220452876e-21,7.826948113851452e-22,5.205169437587434e-23,9.918997835517638e-23,0.0,1.8137384819040406e-22,7.014109576538532e-22,3.451818944278332e-21
331.685,5.019783849873827e-21,5.019783849873827e-21,1.30620456882456e-21,3.306568508416198e-19,1.000000041089853e-30,1.000000041089853e-30,9.862891538508995e-20,3.788289392421324e-23,4.094928272892934e-21,4.094928272892934e-21,4.97978112293617e-21,4.919242833491444e-21,6.645072560285531e-21,6.215306309141907e-21,6.215306309141907e-21,8.30652639476801e-20,8.30652639476801e-20,8.30652639476801e-20,3.696674445246161e-22,4.563995100576555e-22,6.477926496575745e-20,6.477926496575745e-20,1.1542198681769265e-20,1.1542198681769265e-20,1.1542198681769265e-20,3.6248992372570554e-21,1.5710214609271537e-21,7.716346453143428e-22,4.962708689314763e-23,9.475174234130771e-23,0.0,1.741640498781287e-22,6.762105740456228e-22,3.350426227509151e-21
